filename,width,height,class,xmin,ymin,xmax,ymax
aug2_00053.jpg,1224,688,Adventices,395.5,614.25,473.75,688.0
aug2_00053.jpg,1224,688,Adventices,6.75,292.25,49.25,338.25
aug2_00053.jpg,1224,688,Adventices,3.25,235.75,67.75,283.0
aug2_00053.jpg,1224,688,Adventices,0.0,123.0,135.0,234.75
aug2_00001.jpg,1224,688,Lavandin,497.0,20.75,783.5,286.5
aug2_00001.jpg,1224,688,Lavandin,452.25,304.0,776.25,656.75
aug2_00001.jpg,1224,688,Adventices,115.25,555.5,200.25,651.0
aug2_00001.jpg,1224,688,Adventices,187.75,29.749998,264.75,93.0
aug2_00001.jpg,1224,688,Adventices,247.5,84.0,293.5,134.5
aug2_00001.jpg,1224,688,Adventices,196.75,208.25,279.75006,314.0
aug2_00001.jpg,1224,688,Adventices,105.25,423.5,193.25,512.75
aug2_00001.jpg,1224,688,Adventices,190.75,360.75,256.0,434.5
aug2_00001.jpg,1224,688,Adventices,256.0,130.25,305.50006,174.75
aug2_00001.jpg,1224,688,Adventices,190.75,173.75,251.25006,206.25
aug2_00001.jpg,1224,688,Adventices,1196.25,144.75,1224.0,185.75
aug2_00001.jpg,1224,688,Adventices,846.25,158.0,877.75,179.75
aug2_00004.jpg,1224,688,Lavandin,451.75003,587.0,696.75,687.0
aug2_00004.jpg,1224,688,Lavandin,466.75,321.25,713.0,542.0
aug2_00004.jpg,1224,688,Lavandin,437.99997,3.75,742.75,301.75003
aug2_00004.jpg,1224,688,Adventices,151.5,308.5,194.25,353.5
aug2_00004.jpg,1224,688,Adventices,183.75,427.0,223.0,474.25
aug2_00004.jpg,1224,688,Adventices,168.75,516.75,258.5,591.5
aug2_00004.jpg,1224,688,Adventices,740.5,468.50003,797.0,524.75
aug2_00004.jpg,1224,688,Adventices,939.5,254.5,1011.99994,354.5
aug2_00004.jpg,1224,688,Adventices,962.5,-0.75,1082.25,64.75
aug2_00004.jpg,1224,688,Adventices,887.75,390.25,989.0,499.5
aug2_00004.jpg,1224,688,Adventices,801.5,508.75,901.5,587.0
aug2_00004.jpg,1224,688,Adventices,837.25,589.25,928.0,635.25
aug2_00004.jpg,1224,688,Adventices,839.5,636.5,931.5,687.0
aug2_00004.jpg,1224,688,Adventices,912.0,520.25,945.24994,557.0
aug2_00004.jpg,1224,688,Adventices,837.25,447.75,869.5,481.25003
aug2_00004.jpg,1224,688,Adventices,842.99994,324.75,869.5,360.25
aug2_00004.jpg,1224,688,Adventices,921.24994,106.0,1006.25,176.25
aug2_00004.jpg,1224,688,Adventices,209.0,284.5,247.0,319.0
aug2_00004.jpg,1224,688,Adventices,50.25,154.5,106.75,203.75
aug2_00004.jpg,1224,688,Adventices,21.500002,550.75,64.75,585.75
aug2_00004.jpg,1224,688,Adventices,17.75,424.0,40.75,473.5
aug2_00004.jpg,1224,688,Adventices,44.25,459.0,83.00001,513.25
aug2_00004.jpg,1224,688,Adventices,54.0,515.75,96.25,553.25
aug2_00004.jpg,1224,688,Adventices,25.0,13.75,96.25,115.0
aug2_00004.jpg,1224,688,Adventices,727.5,396.25,761.25,442.0
aug2_00004.jpg,1224,688,Adventices,809.75,89.75,866.25,144.0
aug2_00004.jpg,1224,688,Adventices,796.25,634.0,824.0,661.75
aug2_00004.jpg,1224,688,Adventices,943.49994,573.75,966.5,599.0
aug2_00102.jpg,1224,919,Lavandin,913.7586,351.64957,1285.25,928.8965
aug2_00102.jpg,1224,919,Lavandin,903.0858,8.255348,1190.4274,242.5183
aug2_00102.jpg,1224,919,Lavandin,-45.55148,250.31337,296.38483,439.44687
aug2_00102.jpg,1224,919,Adventices,-44.320015,452.57544,267.24023,718.8393
aug2_00102.jpg,1224,919,Adventices,-61.150013,768.0714,215.10829,928.8965
aug2_00102.jpg,1224,919,Adventices,419.94168,727.86523,630.11145,936.6915
aug2_00102.jpg,1224,919,Adventices,410.91095,438.2161,603.8403,715.96735
aug2_00102.jpg,1224,919,Adventices,441.28708,260.98035,626.41705,416.88217
aug2_00102.jpg,1224,919,Adventices,446.62338,101.38616,547.6034,237.1848
aug2_00102.jpg,1224,919,Adventices,467.96878,-22.104475,574.2851,98.92454
aug2_00102.jpg,1224,919,Adventices,694.1476,258.51874,821.8092,392.67633
aug2_00102.jpg,1224,919,Adventices,650.22534,-38.104923,777.8871,88.257576
aug2_00044.jpg,1224,688,Lavandin,27.5,419.75,308.25,677.5
aug2_00044.jpg,1224,688,Lavandin,140.25,204.74998,365.75,348.5
aug2_00044.jpg,1224,688,Lavandin,246.0,47.0,402.5,161.0
aug2_00044.jpg,1224,688,Lavandin,309.25,0.0,442.75003,28.75
aug2_00044.jpg,1224,688,Lavandin,964.0,402.5,1224.0,655.75
aug2_00044.jpg,1224,688,Lavandin,862.75,158.75,1031.75,286.5
aug2_00044.jpg,1224,688,Lavandin,805.25,58.500004,972.0,165.5
aug2_00044.jpg,1224,688,Lavandin,784.5,1.0,894.75,44.75
aug2_00044.jpg,1224,688,Adventices,914.5,306.0,1075.5,373.75
aug2_00044.jpg,1224,688,Adventices,555.5,266.75,631.5,303.75
aug2_00044.jpg,1224,688,Adventices,578.5,531.5,613.0,583.25
aug2_00044.jpg,1224,688,Adventices,0.0,155.25,47.0,217.25
aug2_00044.jpg,1224,688,Adventices,47.0,74.75,138.0,156.5
aug2_00044.jpg,1224,688,Adventices,134.5,28.75,178.24998,57.5
aug2_00044.jpg,1224,688,Adventices,441.5,77.0,483.0,95.50001
aug2_00044.jpg,1224,688,Adventices,1066.25,13.0,1224.0,178.75
aug2_00044.jpg,1224,688,Adventices,438.0,428.24997,473.00003,463.24997
aug2_00044.jpg,1224,688,Adventices,593.75,632.25,642.0,660.0
aug2_00044.jpg,1224,688,Adventices,555.25,7.0,598.5,76.0
aug2_00082.jpg,1224,688,Lavandin,464.75,57.5,720.0,289.75
aug2_00082.jpg,1224,688,Lavandin,462.25,339.25,771.75,655.75
aug2_00082.jpg,1224,688,Adventices,802.75006,117.25,861.50006,179.5
aug2_00082.jpg,1224,688,Adventices,873.0,74.75,906.25,124.25
aug2_00082.jpg,1224,688,Adventices,889.0,172.49998,941.0,210.50002
aug2_00082.jpg,1224,688,Adventices,891.5,289.75,949.0,318.5
aug2_00082.jpg,1224,688,Adventices,1061.75,151.75,1103.0,203.5
aug2_00082.jpg,1224,688,Adventices,1038.75,385.24997,1092.75,446.25
aug2_00082.jpg,1224,688,Adventices,43.500004,410.75,140.25,487.75
aug2_00082.jpg,1224,688,Adventices,2.25,275.0,128.75,406.0
aug2_00082.jpg,1224,688,Adventices,112.5,46.0,292.0,150.75
aug2_00082.jpg,1224,688,Adventices,216.25,0.0,293.25,24.000002
aug2_00012.jpg,1224,688,Lavandin,563.75,61.0,781.25,232.25
aug2_00012.jpg,1224,688,Lavandin,517.75,331.25,754.75,613.25
aug2_00012.jpg,1224,688,Adventices,284.24994,434.75,333.75,531.5
aug2_00012.jpg,1224,688,Adventices,262.5,546.5,317.75,600.5
aug2_00012.jpg,1224,688,Adventices,265.75,271.5,299.25,301.25
aug2_00012.jpg,1224,688,Adventices,364.75,230.0,391.25,253.0
aug2_00012.jpg,1224,688,Adventices,336.0,164.5,400.5,223.25002
aug2_00012.jpg,1224,688,Adventices,142.75,161.0,205.00006,225.25002
aug2_00012.jpg,1224,688,Adventices,92.25,232.25,164.75,286.5
aug2_00012.jpg,1224,688,Adventices,148.5,278.25,199.25,339.25
aug2_00012.jpg,1224,688,Adventices,383.25,44.75,423.5,90.75
aug2_00012.jpg,1224,688,Adventices,438.5,42.5,475.25,72.5
aug2_00012.jpg,1224,688,Adventices,231.25,24.000002,278.5,72.5
aug2_00012.jpg,1224,688,Adventices,191.0,111.5,228.0,170.25
aug2_00012.jpg,1224,688,Adventices,213.99994,170.25,270.5,226.5
aug2_00012.jpg,1224,688,Adventices,219.75,223.25002,270.5,273.75
aug2_00012.jpg,1224,688,Adventices,209.49994,310.5,248.5,349.75003
aug2_00012.jpg,1224,688,Adventices,272.75,364.75,326.75,416.5
aug2_00012.jpg,1224,688,Adventices,312.0,317.5,339.5,340.5
aug2_00012.jpg,1224,688,Adventices,100.25,424.5,154.25,467.0
aug2_00012.jpg,1224,688,Adventices,60.0,336.0,164.75,386.5
aug2_00012.jpg,1224,688,Adventices,6.0,286.5,54.25,339.25
aug2_00012.jpg,1224,688,Adventices,2.5,528.0,66.75,594.75
aug2_00012.jpg,1224,688,Adventices,1058.5,444.0,1188.5,579.75
aug2_00012.jpg,1224,688,Adventices,1118.25,589.0,1203.5,688.0
aug2_00012.jpg,1224,688,Adventices,1024.0,354.25,1196.5,439.5
aug2_00012.jpg,1224,688,Adventices,1041.25,52.75,1117.25,136.75
aug2_00012.jpg,1224,688,Adventices,988.25,0.0,1037.75,56.25
aug2_00012.jpg,1224,688,Adventices,955.0,158.75,1029.75,219.75
aug2_00012.jpg,1224,688,Adventices,840.0,163.25,890.5,260.0
aug2_00012.jpg,1224,688,Adventices,1047.0,298.0,1158.5,350.75
aug2_00012.jpg,1224,688,Adventices,1036.5,158.75,1117.25,232.25
aug2_00012.jpg,1224,688,Adventices,937.75,92.0,1034.25,148.25
aug2_00012.jpg,1224,688,Adventices,808.75,371.5,876.75,425.5
aug2_00012.jpg,1224,688,Adventices,1124.0,142.25,1169.75,202.75002
aug2_00012.jpg,1224,688,Adventices,1148.0,214.75,1224.0,266.5
aug2_00012.jpg,1224,688,Adventices,437.0,446.50003,467.25,498.25003
aug2_00012.jpg,1224,688,Adventices,308.0,627.5,356.25006,669.75
aug2_00012.jpg,1224,688,Adventices,870.5,56.5,942.75,120.49999
aug2_00012.jpg,1224,688,Adventices,793.25,242.5,869.25,306.5
aug2_00079.jpg,1224,688,Lavandin,508.1,-26.925009,810.6,202.15
aug2_00079.jpg,1224,688,Lavandin,494.35004,228.825,815.55,578.075
aug2_00079.jpg,1224,688,Adventices,928.3,319.85,959.9249,367.975
aug2_00079.jpg,1224,688,Adventices,1062.5,373.19998,1159.85,436.45
aug2_00079.jpg,1224,688,Adventices,1075.15,446.34998,1144.725,508.50003
aug2_00079.jpg,1224,688,Adventices,1109.25,278.05,1178.8251,335.25
aug2_00079.jpg,1224,688,Adventices,986.60004,330.025,1018.22504,354.225
aug2_00079.jpg,1224,688,Adventices,1005.575,306.1,1030.875,325.075
aug2_00079.jpg,1224,688,Adventices,1191.475,281.9,1278.65,340.2
aug2_00079.jpg,1224,688,Adventices,1231.9,393.27502,1285.25,525.0
aug2_00079.jpg,1224,688,Adventices,935.72504,160.34999,994.025,199.675
aug2_00079.jpg,1224,688,Adventices,1000.35004,176.85,1068.825,235.15
aug2_00079.jpg,1224,688,Adventices,1015.47504,111.12499,1054.8,159.25
aug2_00079.jpg,1224,688,Adventices,1143.35,135.05,1187.625,178.22499
aug2_00079.jpg,1224,688,Adventices,1210.4501,168.05,1248.4,195.825
aug2_00079.jpg,1224,688,Adventices,1109.25,176.85,1149.675,203.525
aug2_00079.jpg,1224,688,Adventices,1063.6001,89.674995,1121.9,163.09999
aug2_00079.jpg,1224,688,Adventices,1029.5,-1.6250095,1104.025,48.974995
aug2_00079.jpg,1224,688,Adventices,270.225,309.675,330.99997,361.65
aug2_00079.jpg,1224,688,Adventices,342.275,402.07504,423.4,475.5
aug2_00079.jpg,1224,688,Adventices,364.0,194.72499,481.69995,294.55
aug2_00079.jpg,1224,688,Adventices,209.45,54.199993,261.425,95.999985
aug2_00079.jpg,1224,688,Adventices,384.07498,-25.550009,500.675,118.825
aug2_00079.jpg,1224,688,Adventices,147.575,-2.7250075,198.17499,69.325
aug2_00079.jpg,1224,688,Adventices,23.549995,-21.700008,110.72499,106.175
aug2_00079.jpg,1224,688,Adventices,131.075,122.399994,172.87498,160.34999
aug2_00079.jpg,1224,688,Adventices,-61.150013,260.45,-9.450013,379.525
aug2_00079.jpg,1224,688,Adventices,87.34999,644.075,184.42499,705.125
aug2_00079.jpg,1224,688,Adventices,1027.575,-34.35001,1117.775,-14.550008
aug2_00079.jpg,1224,688,Adventices,1135.1,622.625,1167.0,646.55
aug2_00079.jpg,1224,688,Adventices,1014.375,515.1,1058.1,545.625
aug2_00079.jpg,1224,688,Adventices,356.85,86.374985,407.44998,171.34999
aug2_00101.jpg,1224,919,Lavandin,851.3644,155.95177,1258.5684,726.6344
aug2_00101.jpg,1224,919,Adventices,422.81516,548.5782,656.7932,884.99774
aug2_00101.jpg,1224,919,Adventices,441.28708,319.64865,603.8403,531.34686
aug2_00101.jpg,1224,919,Adventices,437.1822,141.5924,612.871,282.31427
aug2_00101.jpg,1224,919,Adventices,675.67566,125.59195,817.70435,262.62143
aug2_00101.jpg,1224,919,Adventices,700.71533,287.64774,803.3373,464.4732
aug2_00101.jpg,1224,919,Adventices,450.7283,0.46025845,566.48584,94.82187
aug2_00101.jpg,1224,919,Adventices,472.07367,-45.90001,568.9488,-12.668313
aug2_00101.jpg,1224,919,Lavandin,-61.150013,704.06964,207.30902,963.35895
aug2_00101.jpg,1224,919,Adventices,-29.542454,559.2451,240.55853,674.9407
aug2_00101.jpg,1224,919,Adventices,696.6105,508.37186,770.08777,594.9384
aug2_00101.jpg,1224,919,Adventices,712.6195,605.60535,793.8961,677.4022
aug2_00101.jpg,1224,919,Adventices,728.62854,762.738,1096.0151,939.56335
aug2_00101.jpg,1224,919,Lavandin,0.83364654,96.052666,323.0666,278.62186
aug2_00101.jpg,1224,919,Adventices,9.043402,297.08392,277.9129,501.8076
aug2_00101.jpg,1224,919,Lavandin,869.8363,-45.90001,1175.6498,76.35982
aug2_00006.jpg,1224,688,Lavandin,463.5,278.25,814.25,610.75
aug2_00006.jpg,1224,688,Lavandin,488.75,26.5,800.5,269.25
aug2_00006.jpg,1224,688,Adventices,315.0,409.49997,380.75,454.49997
aug2_00006.jpg,1224,688,Adventices,2.25,467.0,81.5,514.25
aug2_00006.jpg,1224,688,Adventices,31.0,188.5,106.75,247.25
aug2_00006.jpg,1224,688,Adventices,90.75,136.75,161.0,208.25
aug2_00006.jpg,1224,688,Adventices,234.50002,0.0,322.0,70.0
aug2_00006.jpg,1224,688,Adventices,316.25,184.0,431.25,285.25
aug2_00006.jpg,1224,688,Adventices,193.25,179.5,257.5,277.25
aug2_00006.jpg,1224,688,Adventices,825.75,113.75,857.99994,171.25
aug2_00006.jpg,1224,688,Adventices,825.75,518.75,881.0,596.0
aug2_00006.jpg,1224,688,Adventices,953.5,285.25,1068.5,354.25
aug2_00006.jpg,1224,688,Adventices,886.0,144.75,983.75,178.5
aug2_00006.jpg,1224,688,Adventices,1016.25006,92.75,1044.0,120.49999
aug2_00006.jpg,1224,688,Adventices,958.25,420.0,1017.5,471.75
aug2_00006.jpg,1224,688,Adventices,849.75,329.25,882.25,364.50003
aug2_00006.jpg,1224,688,Adventices,1050.0,491.0,1192.5,603.25
aug2_00006.jpg,1224,688,Adventices,206.25002,447.74997,246.0,482.75003
aug2_00006.jpg,1224,688,Adventices,148.25,485.0,205.0,518.75
aug2_00006.jpg,1224,688,Adventices,171.25,306.5,204.0,333.0
aug2_00006.jpg,1224,688,Adventices,346.25003,31.25,374.0,51.75
aug2_00006.jpg,1224,688,Adventices,78.25,636.0,112.24999,673.25
aug2_00006.jpg,1224,688,Adventices,251.0,592.5,282.25,621.5
aug2_00104.jpg,1224,919,Lavandin,976.961,743.3308,1224.0,919.0
aug2_00104.jpg,1224,919,Lavandin,924.71704,303.22522,1216.5366,580.3425
aug2_00104.jpg,1224,919,Lavandin,845.2317,42.1457,1125.8561,292.4091
aug2_00104.jpg,1224,919,Lavandin,120.53415,182.3827,347.7951,349.10065
aug2_00104.jpg,1224,919,Lavandin,26.121952,374.83563,292.1927,564.6778
aug2_00104.jpg,1224,919,Lavandin,0.0,610.55316,277.63904,919.0
aug2_00104.jpg,1224,919,Adventices,445.93903,558.3373,633.2707,735.1254
aug2_00104.jpg,1224,919,Adventices,451.90976,783.23865,629.9122,891.0272
aug2_00104.jpg,1224,919,Adventices,464.2244,352.83035,633.2707,455.7703
aug2_00104.jpg,1224,919,Adventices,476.16583,216.32304,586.2512,353.94928
aug2_00104.jpg,1224,919,Adventices,466.4634,68.62662,577.6683,182.3827
aug2_00104.jpg,1224,919,Adventices,644.4658,62.659092,726.56335,153.29099
aug2_00104.jpg,1224,919,Adventices,738.5049,91.75081,802.6902,178.65302
aug2_00104.jpg,1224,919,Adventices,646.70483,200.65828,770.22437,263.31735
aug2_00104.jpg,1224,919,Adventices,519.82684,0.0,598.1927,38.41599
aug2_00104.jpg,1224,919,Adventices,667.2293,0.0,753.05853,36.178165
aug2_00002.jpg,1224,688,Lavandin,485.25,74.75,715.5,261.0
aug2_00002.jpg,1224,688,Lavandin,471.5,330.0,747.5,633.75
aug2_00002.jpg,1224,688,Adventices,964.0,492.25,1046.75,682.25
aug2_00002.jpg,1224,688,Adventices,998.50006,293.25,1105.5,409.49997
aug2_00002.jpg,1224,688,Adventices,1005.25,416.5,1058.25,449.74997
aug2_00002.jpg,1224,688,Adventices,1066.25,439.5,1197.5,570.5
aug2_00002.jpg,1224,688,Adventices,932.75,9.25,1010.00006,62.0
aug2_00002.jpg,1224,688,Adventices,884.5,50.5,982.49994,105.0
aug2_00002.jpg,1224,688,Lavandin,502.5,1.0,664.75,55.25
aug2_00002.jpg,1224,688,Adventices,269.0,14.999999,304.75,47.0
aug2_00002.jpg,1224,688,Adventices,889.0,0.0,932.75,29.749998
aug2_00002.jpg,1224,688,Adventices,0.0,15.5,73.5,120.49999
aug2_00002.jpg,1224,688,Adventices,690.25,2.25,739.75,59.000004
aug2_00002.jpg,1224,688,Adventices,400.75,480.25,453.75,522.5
aug2_00002.jpg,1224,688,Adventices,382.5,546.75,441.75,599.75
aug2_00002.jpg,1224,688,Adventices,370.5,611.75,492.25,684.25
aug2_00028.jpg,1224,688,Lavandin,404.75,329.0,741.75,662.5
aug2_00028.jpg,1224,688,Lavandin,422.0,42.5,691.25,308.25
aug2_00028.jpg,1224,688,Adventices,102.25,248.5,323.25,554.5
aug2_00028.jpg,1224,688,Adventices,140.25,19.5,312.75,142.5
aug2_00028.jpg,1224,688,Adventices,123.0,138.0,199.0,186.24998
aug2_00028.jpg,1224,688,Adventices,185.0,143.75,316.25,239.25
aug2_00028.jpg,1224,688,Adventices,756.75,235.75,827.0,318.5
aug2_00028.jpg,1224,688,Adventices,923.75006,431.25,988.0,484.25
aug2_00028.jpg,1224,688,Adventices,988.0,544.0,1060.5,593.5
aug2_00028.jpg,1224,688,Adventices,1104.25,648.75,1177.75,688.0
aug2_00028.jpg,1224,688,Adventices,982.25,654.5,1084.75,687.75
aug2_00028.jpg,1224,688,Adventices,969.75,370.49997,1104.25,451.0
aug2_00028.jpg,1224,688,Adventices,929.5,327.75,989.25,377.24997
aug2_00028.jpg,1224,688,Adventices,878.75,126.5,1001.75,218.49998
aug2_00028.jpg,1224,688,Adventices,918.0,204.74998,1013.25,296.75
aug2_00028.jpg,1224,688,Adventices,1000.75,230.0,1060.5,300.25
aug2_00028.jpg,1224,688,Adventices,941.0,62.0,990.25,105.75001
aug2_00028.jpg,1224,688,Adventices,871.75,73.5,915.5,109.24999
aug2_00031.jpg,1224,688,Lavandin,481.69995,-19.225008,737.175,230.2
aug2_00031.jpg,1224,688,Lavandin,447.32498,303.35,794.1,607.225
aug2_00031.jpg,1224,688,Adventices,248.775,23.674994,375.275,100.95
aug2_00031.jpg,1224,688,Adventices,134.92497,295.925,277.925,397.125
aug2_00031.jpg,1224,688,Adventices,27.399988,361.65,108.25001,440.025
aug2_00031.jpg,1224,688,Adventices,213.29999,490.9,294.425,722.175
aug2_00031.jpg,1224,688,Adventices,43.62499,635.0,200.65,719.97504
aug2_00031.jpg,1224,688,Adventices,-22.100014,-1.6250095,143.72498,80.59999
aug2_00031.jpg,1224,688,Adventices,-61.150013,195.825,-14.400009,262.925
aug2_00031.jpg,1224,688,Adventices,959.9249,-29.400007,1040.775,50.349995
aug2_00031.jpg,1224,688,Adventices,1016.85004,80.59999,1126.85,136.425
aug2_00031.jpg,1224,688,Adventices,1000.35004,190.87498,1090.275,306.1
aug2_00031.jpg,1224,688,Adventices,1050.95,311.05,1167.55,373.19998
aug2_00031.jpg,1224,688,Adventices,1004.2,378.15,1156.0,519.775
aug2_00031.jpg,1224,688,Adventices,761.1,641.325,856.24994,713.65
aug2_00031.jpg,1224,688,Adventices,905.47504,533.8,976.425,585.775
aug2_00031.jpg,1224,688,Adventices,216.325,415.55,248.22499,440.85
aug2_00031.jpg,1224,688,Adventices,-2.8500133,272.275,23.824987,306.65
aug2_00021.jpg,1224,688,Lavandin,438.525,13.774993,763.85,260.45
aug2_00021.jpg,1224,688,Lavandin,447.32498,317.375,808.125,705.95
aug2_00021.jpg,1224,688,Adventices,1139.5,405.925,1202.75,481.82498
aug2_00021.jpg,1224,688,Lavandin,-61.150013,-34.35001,18.324987,111.12499
aug2_00021.jpg,1224,688,Adventices,-61.150013,285.75,-0.65001327,357.80005
aug2_00021.jpg,1224,688,Adventices,870.8251,286.85,961.025,385.02496
aug2_00027.jpg,1224,688,Lavandin,555.5,110.5,691.25,237.99998
aug2_00027.jpg,1224,688,Lavandin,503.75,403.75,808.5,682.25
aug2_00027.jpg,1224,688,Adventices,1080.0,521.0,1127.25,604.0
aug2_00027.jpg,1224,688,Adventices,1018.99994,477.5,1060.5,503.75
aug2_00027.jpg,1224,688,Adventices,1031.75,402.5,1073.25,453.25003
aug2_00027.jpg,1224,688,Adventices,1115.75,418.75,1158.25,486.5
aug2_00027.jpg,1224,688,Adventices,914.5,80.5,988.0,155.25
aug2_00027.jpg,1224,688,Adventices,981.25,203.5,1026.0,245.0
aug2_00027.jpg,1224,688,Adventices,1023.75,277.25,1053.5,303.75
aug2_00027.jpg,1224,688,Adventices,1016.75,319.75,1072.0,387.75
aug2_00027.jpg,1224,688,Adventices,829.25,216.25,878.75,273.75
aug2_00027.jpg,1224,688,Adventices,1050.25,179.5,1105.5,226.5
aug2_00027.jpg,1224,688,Adventices,1069.75,235.75,1114.5,263.5
aug2_00027.jpg,1224,688,Adventices,341.5,237.99998,388.75,295.5
aug2_00027.jpg,1224,688,Adventices,196.5,141.5,254.0,191.00002
aug2_00027.jpg,1224,688,Adventices,79.25,363.5,151.75,422.24997
aug2_00027.jpg,1224,688,Adventices,26.25,456.75,104.5,497.0
aug2_00027.jpg,1224,688,Adventices,58.5,584.5,157.5,670.75
aug2_00027.jpg,1224,688,Adventices,333.5,468.25,399.0,521.0
aug2_00027.jpg,1224,688,Adventices,51.75,503.75,110.24999,554.5
aug2_00027.jpg,1224,688,Adventices,126.5,454.49997,177.0,486.5
aug2_00027.jpg,1224,688,Adventices,518.75,318.5,552.0,357.74997
aug2_00027.jpg,1224,688,Adventices,571.5,252.0,622.24994,286.5
aug2_00027.jpg,1224,688,Adventices,226.49998,43.75,276.0,71.25
aug2_00027.jpg,1224,688,Adventices,56.25,285.25,125.25001,326.75
aug2_00027.jpg,1224,688,Adventices,312.75,594.75,376.0,651.0
aug2_00027.jpg,1224,688,Adventices,311.25,74.75,336.75,97.49999
aug2_00027.jpg,1224,688,Adventices,755.5,49.249996,799.0,90.5
aug2_00027.jpg,1224,688,Adventices,1012.74994,100.0,1030.75,121.75
aug2_00027.jpg,1224,688,Adventices,1120.0,340.25,1143.0,363.25
aug2_00027.jpg,1224,688,Adventices,1195.0,395.75,1220.25,424.75
aug2_00027.jpg,1224,688,Adventices,1185.25,434.5,1216.75,463.24997
aug2_00027.jpg,1224,688,Adventices,1203.25,593.75,1223.75,614.25
aug2_00027.jpg,1224,688,Adventices,682.0,287.25,733.75,328.25
aug2_00027.jpg,1224,688,Adventices,690.25,191.75,790.5,272.75
aug2_00027.jpg,1224,688,Adventices,391.0,139.75,438.0,189.25
aug2_00027.jpg,1224,688,Adventices,383.75,19.25,423.5,82.0
aug2_00027.jpg,1224,688,Adventices,290.75,430.75,331.75,457.25003
aug2_00027.jpg,1224,688,Adventices,239.0,228.0,275.0,281.0
aug2_00027.jpg,1224,688,Adventices,346.25003,552.75,372.75,572.0
aug2_00027.jpg,1224,688,Adventices,393.5,552.75,423.5,573.25
aug2_00027.jpg,1224,688,Adventices,356.0,573.25,395.75,597.25
aug2_00027.jpg,1224,688,Adventices,473.00003,342.75,548.0,412.75
aug2_00027.jpg,1224,688,Adventices,432.0,260.5,484.0,304.0
aug2_00008.jpg,1224,688,Lavandin,421.25,352.25,686.0,587.0
aug2_00008.jpg,1224,688,Lavandin,430.5,6.0,722.75,283.25
aug2_00008.jpg,1224,688,Adventices,238.5,259.0,380.0,363.75
aug2_00008.jpg,1224,688,Adventices,331.5,432.75,398.25,498.5
aug2_00008.jpg,1224,688,Adventices,375.25,531.75,411.0,572.0
aug2_00008.jpg,1224,688,Adventices,911.25,635.25,995.25,687.0
aug2_00008.jpg,1224,688,Adventices,933.25,481.25,988.5,533.0
aug2_00008.jpg,1224,688,Adventices,1073.5,26.75,1168.0,115.25
aug2_00008.jpg,1224,688,Adventices,186.75,459.25,306.25,615.75
aug2_00008.jpg,1224,688,Adventices,181.0,621.5,268.25,680.25
aug2_00008.jpg,1224,688,Adventices,125.75,347.75,236.00006,442.0
aug2_00008.jpg,1224,688,Adventices,56.75,454.75,87.75,491.5
aug2_00008.jpg,1224,688,Adventices,796.25,309.75003,868.75,383.5
aug2_00008.jpg,1224,688,Adventices,782.5,220.99997,822.75,275.25
aug2_00008.jpg,1224,688,Adventices,836.5,564.0,903.25,604.25
aug2_00008.jpg,1224,688,Adventices,701.75,435.0,764.5,489.25
aug2_00008.jpg,1224,688,Adventices,233.25,395.0,304.50006,427.75
aug2_00008.jpg,1224,688,Adventices,80.0,513.25,165.75,582.25
aug2_00008.jpg,1224,688,Adventices,24.5,517.0,69.25,553.25
aug2_00008.jpg,1224,688,Adventices,231.0,169.25,380.5,241.75
aug2_00008.jpg,1224,688,Adventices,282.75,31.75,326.25,66.75
aug2_00008.jpg,1224,688,Adventices,343.25,84.75,385.50006,121.0
aug2_00008.jpg,1224,688,Adventices,247.75,58.25,279.25,75.25
aug2_00008.jpg,1224,688,Adventices,232.0,0.25,260.99994,27.0
aug2_00008.jpg,1224,688,Adventices,970.75,-1.0,1088.0,52.25
aug2_00008.jpg,1224,688,Adventices,1065.0,121.0,1161.5,198.25003
aug2_00008.jpg,1224,688,Adventices,987.75,239.25003,1120.5,369.75
aug2_00008.jpg,1224,688,Adventices,900.75,332.25,995.0,416.75
aug2_00008.jpg,1224,688,Adventices,991.25,552.0,1085.5,601.5
aug2_00008.jpg,1224,688,Adventices,780.0,661.75,849.0,687.0
aug2_00008.jpg,1224,688,Adventices,589.5,584.5,727.0,681.0
aug2_00008.jpg,1224,688,Adventices,422.75,596.5,479.5,649.75
aug2_00008.jpg,1224,688,Adventices,331.0,634.0,362.5,670.25
aug2_00008.jpg,1224,688,Adventices,-1.0,607.5,24.5,671.5
aug2_00008.jpg,1224,688,Adventices,33.0,126.0,182.5,339.5
aug2_00008.jpg,1224,688,Adventices,948.0,193.49997,987.75,222.5
aug2_00008.jpg,1224,688,Adventices,838.0,450.5,922.5,546.0
aug2_00008.jpg,1224,688,Adventices,955.25,421.5,1053.0,489.25
aug2_00008.jpg,1224,688,Adventices,718.5,222.5,770.5,274.25
aug2_00008.jpg,1224,688,Adventices,1113.25,415.5,1216.0,523.0
aug2_00062.jpg,1224,688,Lavandin,541.75,0.0,773.0,70.0
aug2_00062.jpg,1224,688,Lavandin,528.0,88.5,801.75,333.5
aug2_00062.jpg,1224,688,Lavandin,424.25,370.49997,823.5,688.0
aug2_00062.jpg,1224,688,Lavandin,0.0,0.0,141.25,98.75
aug2_00062.jpg,1224,688,Lavandin,0.0,169.0,33.25,337.0
